datetime,temperature,pressure,windspeed,electricity_consumption
2015/6/17 16:00,-5.7,1000,100.565,222
2015/6/17 17:00,-5.7,995,108.365,207
2015/6/17 18:00,-5.7,997,118.43,204
2015/6/17 19:00,-6.4,1007,124.705,201
2015/6/17 20:00,-7.1,1008,132.73,222
2015/6/17 21:00,-7.9,1007,137.4,201
2015/6/17 22:00,-7.1,1009,143.8,231
2015/6/17 23:00,-8.6,1006,152.85,228
2015/6/18 0:00,-9.3,1013,160.915,189
2015/6/18 1:00,-9.3,999,167.475,210
2015/6/18 2:00,-10.7,1011,171.745,222
2015/6/18 3:00,-11.4,1014,174,204
2015/6/18 4:00,-11.4,1010,4.38,201
2015/6/18 5:00,-11.4,1014,5.645,222
2015/6/18 6:00,-10.7,1005,4.63,204
2015/6/18 7:00,-9.3,1017,8.4,201
2015/6/18 8:00,-9.3,1010,1.2,189
2015/6/18 9:00,-8.6,1017,4.63,237
2015/6/18 10:00,-7.9,1009,9.025,228
2015/6/18 11:00,-7.9,1003,3.88,240
2015/6/18 12:00,-5.7,1005,7.51,216
2015/6/18 13:00,-5,1013,2.415,210
2015/6/18 14:00,-5,1013,1.64,198
2015/6/18 15:00,-6.4,1000,3.665,222
2015/6/18 16:00,-6.4,1008,2.015,213
2015/6/18 17:00,-7.9,1011,3.04,258
2015/6/18 18:00,-7.9,1006,1.515,282
2015/6/18 19:00,-8.6,1008,3.28,252
2015/6/18 20:00,-6.4,996,2.54,270
2015/6/18 21:00,-7.1,1009,4.205,291
2015/6/18 22:00,-8.6,1001,8.585,303
2015/6/18 23:00,-8.6,1011,1.89,273
2015/6/19 0:00,-10.7,1003,2.39,291
2015/6/19 1:00,-10,1006,1.64,309
2015/6/19 2:00,-8.6,1001,2.655,351
2015/6/19 3:00,-10,999,4.57,369
2015/6/19 4:00,-8.6,991,5.985,375
2015/6/19 5:00,-8.6,999,2.265,405
2015/6/19 6:00,-9.3,995,3.155,411
2015/6/19 7:00,-7.9,1006,5.32,414
2015/6/19 8:00,-8.6,991,5.46,384
2015/6/19 9:00,-8.6,993,6.475,360
2015/6/19 10:00,-7.9,1004,7.865,354
2015/6/19 11:00,-7.9,1002,1.515,378
2015/6/19 12:00,-7.9,992,3.655,390
2015/6/19 13:00,-5,998,3.92,420
2015/6/19 14:00,-6.4,1003,5.435,423
2015/6/19 15:00,-5,1002,5.7,450
2015/6/19 16:00,-6.4,996,6.15,459
2015/6/19 17:00,-7.9,988,2.015,450
2015/6/19 18:00,-10,995,2.015,483
2015/6/19 19:00,-8.6,1010,1.515,507
2015/6/19 20:00,-11.4,995,4.505,549
2015/6/19 21:00,-10.7,1004,7.01,504
2015/6/19 22:00,-11.4,993,9.175,519
2015/6/19 23:00,-10.7,991,11.715,480
2015/6/20 0:00,-8.6,996,14.095,474
2015/6/20 1:00,-12.1,1005,16.01,492
2015/6/20 2:00,-10.7,1001,18.64,477
2015/6/20 3:00,-10.7,993,20.93,459
2015/6/20 4:00,-11.4,1006,22.845,492
2015/6/20 5:00,-10.7,1001,25.135,504
2015/6/20 6:00,-10.7,995,25.8,456
2015/6/20 7:00,-7.9,1011,1.45,483
2015/6/20 8:00,-8.6,992,2.965,477
2015/6/20 9:00,-8.6,999,2.64,396
2015/6/20 10:00,-7.9,1012,3.655,399
2015/6/20 11:00,-7.1,1000,2.14,399
2015/6/20 12:00,-5.7,1011,3.655,432
2015/6/20 13:00,-4.3,990,3.42,489
2015/6/20 14:00,-5.7,995,4.185,498
2015/6/20 15:00,-5.7,1008,2.915,477
2015/6/20 16:00,-6.4,989,4.33,498
2015/6/20 17:00,-5.7,1002,2.515,546
2015/6/20 18:00,-7.1,1005,3.165,519
2015/6/20 19:00,-5,992,6.295,474
2015/6/20 20:00,-6.4,998,2.14,453
2015/6/20 21:00,-7.9,1009,2.64,468
2015/6/20 22:00,-5.7,1007,1.64,501
2015/6/20 23:00,-5.7,993,2.64,552
2015/6/21 0:00,-7.9,1000,2.765,558
2015/6/21 1:00,-5.7,997,2.765,651
2015/6/21 2:00,-5.7,1004,4.055,612
2015/6/21 3:00,-7.9,1001,4.695,579
2015/6/21 4:00,-7.9,1001,6.61,534
2015/6/21 5:00,-10,995,8.525,525
2015/6/21 6:00,-11.4,992,11.155,558
2015/6/21 7:00,-8.6,999,14.035,510
2015/6/21 8:00,-9.3,988,19.055,513
2015/6/21 9:00,-8.6,1000,22.075,288
2015/6/21 10:00,-5,1008,27.095,219
2015/6/21 11:00,-5,991,31.24,204
2015/6/21 12:00,-3.6,991,6.42,222
2015/6/21 13:00,-3.6,990,8.675,210
2015/6/21 14:00,-3.6,993,17.075,219
2015/6/21 15:00,-2.9,995,21.37,213
2015/6/21 16:00,-2.9,989,27.805,201
2015/6/21 17:00,-3.6,1002,33.24,204
2015/6/21 18:00,-3.6,992,36.76,198
2015/6/21 19:00,-5,1004,42.195,213
2015/6/21 20:00,-7.1,1011,47.615,192
2015/6/21 21:00,-9.3,996,52.01,219
2015/6/21 22:00,-7.9,1006,55.28,186
2015/6/21 23:00,-7.9,997,59.925,219
2015/6/22 0:00,-8.6,995,5.895,222
2015/6/22 1:00,-8.6,994,9.29,216
2015/6/22 2:00,-10,1009,4.505,222
2015/6/22 3:00,-8.6,999,4.895,207
2015/6/22 4:00,-8.6,1006,9.565,198
2015/6/22 5:00,-10.7,1011,13.71,195
2015/6/22 6:00,-9.3,1013,18.605,219
2015/6/22 7:00,-10,1004,23.65,219
2015/6/22 8:00,-10,1010,27.795,219
2015/6/22 9:00,-7.9,1003,31.59,228
2015/6/22 10:00,-9.3,999,37.385,198
2015/6/22 11:00,-8.6,1003,41.655,231
2015/6/22 12:00,-5.7,996,2.54,222
2015/6/22 13:00,-6.4,1013,6.045,237
2015/6/22 14:00,-6.4,1010,10.565,231
2015/6/22 15:00,-5.7,998,19.38,231
2015/6/22 16:00,-6.4,1004,28.695,234
2015/6/22 17:00,-7.9,1008,36.245,234
2015/6/22 18:00,-6.4,998,46.45,237
2015/6/22 19:00,-9.3,1005,53.75,222
2015/6/22 20:00,-7.9,1009,63.83,210
2015/6/22 21:00,-10.7,1008,71.88,216
2015/6/22 22:00,-10,1018,83.45,195
2015/6/22 23:00,-10,1015,98.31,207
2015/6/23 0:00,-10.7,1019,110.13,192
2015/6/23 1:00,-11.4,1008,118.195,201
2015/6/23 2:00,-12.9,1011,126.345,195
2015/6/23 3:00,-11.4,1015,131.28,195
2015/6/23 4:00,-12.9,1009,139.305,195
2015/6/23 5:00,-13.6,1002,147.245,192
2015/6/23 6:00,-13.6,1018,151.765,204
2015/6/23 7:00,-12.1,1005,160.44,192
2015/6/23 8:00,-12.9,1014,169.505,204
2015/6/23 9:00,-12.9,1016,176.405,186
2015/6/23 10:00,-11.4,1005,183.58,186
2015/6/23 11:00,-11.4,1000,193.41,210
2015/6/23 12:00,-9.3,1003,200.56,189
2015/6/23 13:00,-10.7,999,206.87,186
2015/6/23 14:00,-10,996,212.43,186
2015/6/23 15:00,-7.9,1010,220.205,210
2015/6/23 16:00,-7.9,999,223.85,207
2015/6/23 17:00,-11.4,1005,227.995,198
2015/6/23 18:00,-12.9,994,3.54,189
2015/6/23 19:00,-13.6,1009,2.265,186
2015/6/23 20:00,-11.4,1000,2.78,186
2015/6/23 21:00,-13.6,1004,4.42,207
2015/6/23 22:00,-13.6,1010,2.14,183
2015/6/23 23:00,-13.6,1006,1.325,204
2015/7/1 0:00,-12.9,983,2.405,300
2015/7/1 1:00,-12.1,991,4.045,294
2015/7/1 2:00,-13.6,986,4.435,351
2015/7/1 3:00,-14.3,982,3.415,360
2015/7/1 4:00,-13.6,1001,5.08,363
2015/7/1 5:00,-15,992,6.87,315
2015/7/1 6:00,-15.7,988,8.035,273
2015/7/1 7:00,-14.3,994,11.165,252
2015/7/1 8:00,-15,980,14.92,264
2015/7/1 9:00,-11.4,981,16.085,246
2015/7/1 10:00,-11.4,989,17.75,246
2015/7/1 11:00,-7.9,987,2.39,246
2015/7/1 12:00,-6.4,989,2.405,276
2015/7/1 13:00,-5.7,990,3.92,288
2015/7/1 14:00,-5.7,994,5.06,288
2015/7/1 15:00,-3.6,982,3.29,300
2015/7/1 16:00,-2.9,983,6.295,237
2015/7/1 17:00,-2.9,976,5.395,276
2015/7/1 18:00,-5,976,8.525,297
2015/7/1 19:00,-8.6,995,2.14,294
2015/7/1 20:00,-9.3,977,2.015,357
2015/7/1 21:00,-10.7,996,3.29,306
2015/7/1 22:00,-10,997,2.765,228
2015/7/1 23:00,-8.6,989,2.665,225
2015/7/2 0:00,-8.6,984,7.06,225
2015/7/2 1:00,-9.3,987,11.58,216
2015/7/2 2:00,-10,980,12.995,225
2015/7/2 3:00,-10.7,993,15.625,222
2015/7/2 4:00,-11.4,996,1.825,192
2015/7/2 5:00,-12.1,988,5.005,192
2015/7/2 6:00,-10.7,982,2.015,210
2015/7/2 7:00,-7.9,991,5.545,204
2015/7/2 8:00,-8.6,989,10.315,189
2015/7/2 9:00,-7.9,995,15.36,207
2015/7/2 10:00,-5,983,22.01,198
2015/7/2 11:00,-5.7,992,30.7,198
2015/7/2 12:00,-5.7,992,39.25,183
2015/7/2 13:00,-6.4,992,47.175,216
2015/7/2 14:00,-7.1,1002,55.6,195
2015/7/2 15:00,-7.9,993,64.79,198
2015/7/2 16:00,-8.6,1003,72.715,210
2015/7/2 17:00,-7.9,990,80.265,192
2015/7/2 18:00,-8.6,994,88.69,192
2015/7/2 19:00,-11.4,993,96.755,210
2015/7/2 20:00,-12.1,1003,104.03,189
2015/7/2 21:00,-10,998,112.58,216
2015/7/2 22:00,-11.4,1002,120.105,210
2015/7/2 23:00,-10.7,995,127.28,204
2015/7/3 0:00,-11.4,998,135.33,192
2015/7/3 1:00,-12.1,994,143.105,186
2015/7/3 2:00,-13.6,1006,150.38,195
2015/7/3 3:00,-11.4,1011,156.905,222
2015/7/3 4:00,-12.9,1002,164.93,219
2015/7/3 5:00,-14.3,1012,170.49,222
2015/7/3 6:00,-13.6,1006,178.915,219
2015/7/3 7:00,-12.1,1004,186.59,207
2015/7/3 8:00,-12.1,997,195.905,210
2015/7/3 9:00,-12.1,1001,203.08,204
2015/7/3 10:00,-12.1,1001,215.135,192
2015/7/3 11:00,-9.3,1019,224.465,204
2015/7/3 12:00,-11.4,1021,235.145,198
2015/7/3 13:00,-10,1001,246.325,216
2015/7/3 14:00,-9.3,1004,258.38,225
2015/7/3 15:00,-9.3,1009,268.685,195
2015/7/3 16:00,-8.6,1015,279.39,222
2015/7/3 17:00,-8.6,1020,289.22,228
2015/7/3 18:00,-12.1,1012,297.91,222
2015/7/3 19:00,-10,1016,307.49,213
2015/7/3 20:00,-12.1,1016,316.68,222
2015/7/3 21:00,-10.7,1015,326.385,210
2015/7/3 22:00,-12.9,1006,332.785,222
2015/7/3 23:00,-11.4,1019,342.1,222
2015/7/4 0:00,-10.7,1015,350.665,216
2015/7/4 1:00,-10.7,1015,361.495,222
2015/7/4 2:00,-10.7,1014,368.52,192
2015/7/4 3:00,-13.6,1024,375.695,207
2015/7/4 4:00,-12.1,1010,385.885,213
2015/7/4 5:00,-13.6,1023,395.465,210
2015/7/4 6:00,-12.1,1012,6.295,198
2015/7/4 7:00,-12.9,1022,10.59,210
2015/7/4 8:00,-12.1,1023,3.04,204
2015/7/4 9:00,-12.1,1010,5.645,198
2015/7/4 10:00,-9.3,1012,8.79,210
2015/7/4 11:00,-10,1017,6.295,201
2015/7/4 12:00,-7.9,1009,5.52,219
2015/7/4 13:00,-9.3,1016,4.77,210
2015/7/4 14:00,-7.9,1012,4.13,207
2015/7/4 15:00,-8.6,1007,3.755,210
2015/7/4 16:00,-7.9,1005,6.67,201
2015/7/4 17:00,-10.7,1020,1.89,192
2015/7/4 18:00,-10,1011,3.415,204
2015/7/4 19:00,-10.7,1017,3.165,234
2015/7/4 20:00,-12.1,1004,4.955,234
2015/7/4 21:00,-12.9,1009,7.245,210
2015/7/4 22:00,-12.9,1010,8.785,219
2015/7/4 23:00,-13.6,1019,12.04,222
2015/7/5 0:00,-14.3,1016,13.455,240
2015/7/5 1:00,-14.3,1004,16.085,234
2015/7/5 2:00,-15.7,1000,19.59,237
2015/7/5 3:00,-16.4,1010,21.255,249
2015/7/5 4:00,-15,1013,24.885,246
2015/7/5 5:00,-14.3,1002,27.39,276
2015/7/5 6:00,-16.4,1010,28.805,246
2015/7/5 7:00,-15,1013,30.97,246
2015/7/5 8:00,-15,995,32.885,243
2015/7/5 9:00,-12.9,1003,36.64,222
2015/7/5 10:00,-8.6,1009,39.895,228
2015/7/5 11:00,-10,1011,1.89,252
2015/7/5 12:00,-8.6,1006,3.04,249
2015/7/5 13:00,-7.1,1009,6.17,246
2015/7/5 14:00,-5.7,996,3.29,276
2015/7/5 15:00,-5,999,4.505,267
2015/7/5 16:00,-6.4,989,5.005,276
2015/7/5 17:00,-7.9,1000,6.17,285
2015/7/5 18:00,-10.7,1006,2.415,291
2015/7/5 19:00,-10.7,991,1.7,324
2015/7/5 20:00,-10,1001,2.65,351
2015/7/5 21:00,-12.1,1003,3.415,417
2015/7/5 22:00,-12.1,990,3.305,414
2015/7/5 23:00,-15,1001,3.29,420
2015/7/6 0:00,-12.9,998,3.43,432
2015/7/6 1:00,-14.3,1004,2.515,390
2015/7/6 2:00,-12.9,991,4.13,303
2015/7/6 3:00,-15,995,4.13,369
2015/7/6 4:00,-15,1008,9.05,267
2015/7/6 5:00,-11.4,1002,14.22,237
2015/7/6 6:00,-12.1,989,5.795,219
2015/7/6 7:00,-11.4,994,5.395,228
2015/7/6 8:00,-8.6,1009,9.04,210
2015/7/6 9:00,-7.9,1007,6.545,240
2015/7/6 10:00,-6.4,990,11.855,225
2015/7/6 11:00,-5.7,1002,6.545,228
2015/7/6 12:00,-5.7,1001,5.92,246
2015/7/6 13:00,-5.7,1002,11.465,240
2015/7/6 14:00,-3.6,1007,15.61,219
2015/7/6 15:00,-2.9,996,17.865,243
2015/7/6 16:00,-5,998,20.155,219
2015/7/6 17:00,-7.1,997,20.67,219
2015/7/6 18:00,-7.9,1004,21.685,261
2015/7/6 19:00,-8.6,989,2.915,261
2015/7/6 20:00,-11.4,1006,6.17,303
2015/7/6 21:00,-11.4,1009,9.55,288
2015/7/6 22:00,-11.4,997,12.805,261
2015/7/6 23:00,-9.3,1007,15.81,273
2015/7/7 0:00,-10,994,2.915,285
2015/7/7 1:00,-10,996,6.295,246
2015/7/7 2:00,-10,1001,4.255,234
2015/7/7 3:00,-11.4,990,7.775,234
2015/7/7 4:00,-13.6,1007,11.53,249
2015/7/7 5:00,-12.1,999,15.8,216
2015/7/7 6:00,-12.9,998,19.445,207
2015/7/7 7:00,-13.6,992,24.215,216
2015/7/7 8:00,-11.4,1007,27.095,246
2015/7/7 9:00,-10,1009,30.1,234
2015/7/7 10:00,-7.9,1000,32.855,240
2015/7/7 11:00,-7.1,990,36.235,243
2015/7/7 12:00,-7.1,1005,3.415,279
2015/7/7 13:00,-4.3,1007,2.915,285
2015/7/7 14:00,-5,988,4.955,279
2015/7/7 15:00,-3.6,987,4.63,327
2015/7/7 16:00,-4.3,985,7.135,366
2015/7/7 17:00,-4.3,1003,10.515,429
2015/7/7 18:00,-5.7,999,13.52,438
2015/7/7 19:00,-6.4,995,17.4,504
2015/7/7 20:00,-7.1,988,2.075,600
2015/7/7 21:00,-8.6,1004,2.64,654
2015/7/7 22:00,-9.3,1000,2.64,672
2015/7/7 23:00,-10.7,999,2.39,594
2015/7/8 0:00,-10.7,994,1.7,525
2015/7/8 1:00,-12.9,991,2.665,468
2015/7/8 2:00,-12.9,1005,6.795,402
2015/7/8 3:00,-13.6,1004,8.8,363
2015/7/8 4:00,-11.4,989,10.465,330
2015/7/8 5:00,-13.6,988,12.88,288
2015/7/8 6:00,-12.9,996,16.01,291
2015/7/8 7:00,-12.9,997,18.425,294
2015/7/8 8:00,-10.7,1001,21.305,291
2015/7/8 9:00,-9.3,988,22.095,288
2015/7/8 10:00,-6.4,990,24.135,282
2015/7/8 11:00,-8.6,994,2.39,264
2015/7/8 12:00,-6.4,1003,4.005,297
2015/7/8 13:00,-5,994,2.665,318
2015/7/8 14:00,-2.9,999,3.04,318
2015/7/8 15:00,-4.3,996,1.64,339
2015/7/8 16:00,-3.6,986,2.59,228
2015/7/8 17:00,-7.1,992,3.98,348
2015/7/8 18:00,-7.9,993,1.515,369
2015/7/8 19:00,-8.6,986,2.39,396
2015/7/8 20:00,-9.3,996,3.29,417
2015/7/8 21:00,-8.6,994,4.43,456
2015/7/8 22:00,-8.6,998,2.2,501
2015/7/8 23:00,-9.3,993,2.4,561
2015/7/9 0:00,-12.1,999,3.29,573
2015/7/9 1:00,-10,1006,2.265,603
2015/7/9 2:00,-10.7,998,3.68,654
2015/7/9 3:00,-10,998,4.57,570
2015/7/9 4:00,-11.4,990,5.46,654
2015/7/9 5:00,-12.9,992,3.54,624
2015/7/9 6:00,-13.6,1010,6.795,489
2015/7/9 7:00,-11.4,992,7.835,360
2015/7/9 8:00,-10.7,1011,3.54,378
2015/7/9 9:00,-7.9,1010,2.39,381
2015/7/9 10:00,-6.4,996,9.55,246
2015/7/9 11:00,-7.1,1003,16.95,222
2015/7/9 12:00,-4.3,993,24.75,222
2015/7/9 13:00,-5,1010,34.33,192
2015/7/9 14:00,-5.7,1003,40.855,198
2015/7/9 15:00,-5,1008,46.4,189
2015/7/9 16:00,-5.7,1011,53.675,201
2015/7/9 17:00,-7.1,1000,58.86,204
2015/7/9 18:00,-6.4,998,64.53,204
2015/7/9 19:00,-10.7,1002,68.3,210
2015/7/9 20:00,-12.1,1001,71.82,216
2015/7/9 21:00,-10.7,994,76.84,228
2015/7/9 22:00,-9.3,1013,80.095,210
2015/7/9 23:00,-10,1000,84.115,198
2015/7/10 0:00,-10.7,1010,2.415,201
2015/7/10 1:00,-10.7,1001,4.88,237
2015/7/10 2:00,-9.3,998,9.025,216
2015/7/10 3:00,-13.6,1009,11.92,213
2015/7/10 4:00,-12.9,1001,15.925,204
2015/7/10 5:00,-13.6,1007,16.84,204
2015/7/10 6:00,-12.1,1000,1.515,198
2015/7/10 7:00,-13.6,992,3.29,201
2015/7/10 8:00,-15,1003,3.165,240
2015/7/10 9:00,-10,1006,1.515,246
2015/7/10 10:00,-7.9,1009,2.54,213
2015/7/10 11:00,-6.4,995,2.515,258
2015/7/10 12:00,-5,1001,3.29,273
2015/7/10 13:00,-4.3,997,2.14,267
2015/7/10 14:00,-4.3,1006,5.67,288
2015/7/10 15:00,-2.1,1006,10.965,246
2015/7/10 16:00,-4.3,1002,14.485,264
2015/7/10 17:00,-4.3,995,4.645,270
2015/7/10 18:00,-5.7,995,8.15,273
2015/7/10 19:00,-6.4,996,12.155,210
2015/7/10 20:00,-7.1,989,13.195,222
2015/7/10 21:00,-8.6,991,1.89,243
2015/7/10 22:00,-10.7,1003,2.64,270
2015/7/10 23:00,-12.9,995,1.64,474
2015/7/11 0:00,-11.4,989,1.515,558
2015/7/11 1:00,-12.1,993,2.905,558
2015/7/11 2:00,-12.1,998,3.665,546
2015/7/11 3:00,-12.1,1005,3.805,441
2015/7/11 4:00,-12.9,993,6.935,396
2015/7/11 5:00,-13.6,1006,10.565,369
2015/7/11 6:00,-14.3,1003,12.23,324
2015/7/11 7:00,-12.1,1007,14.985,333
2015/7/11 8:00,-12.1,992,18.115,300
2015/7/11 9:00,-9.3,990,20.655,264
2015/7/11 10:00,-10,991,1.64,276
2015/7/11 11:00,-7.1,990,3.03,288
2015/7/11 12:00,-6.4,997,3.795,282
2015/7/11 13:00,-5.7,1000,2.79,288
2015/7/11 14:00,-5.7,988,4.205,309
2015/7/11 15:00,-7.1,986,6.245,384
2015/7/11 16:00,-6.4,1006,8.41,528
2015/7/11 17:00,-6.4,997,10.2,663
2015/7/11 18:00,-9.3,993,10.59,723
2015/7/11 19:00,-9.3,1006,12.48,660
2015/7/11 20:00,-9.3,1005,13.52,684
2015/7/11 21:00,-8.6,990,17.15,762
2015/7/11 22:00,-8.6,1007,1.515,753
2015/7/11 23:00,-7.9,995,1.765,771
2015/7/12 0:00,-9.3,988,1.64,714
2015/7/12 1:00,-8.6,999,2.78,702
2015/7/12 2:00,-7.1,986,3.545,672
2015/7/12 3:00,-6.4,991,3.415,666
2015/7/12 4:00,-8.6,1003,4.18,669
2015/7/12 5:00,-7.9,995,5.345,708
2015/7/12 6:00,-7.1,992,7.885,684
2015/7/12 7:00,-6.4,990,9.55,714
2015/7/12 8:00,-6.4,997,10.465,696
2015/7/12 9:00,-8.6,999,2.39,639
2015/7/12 10:00,-6.4,1001,4.13,636
2015/7/12 11:00,-5,984,7.885,624
2015/7/12 12:00,-6.4,987,11.265,633
2015/7/12 13:00,-3.6,985,2.265,603
2015/7/12 14:00,-3.6,983,2.53,615
2015/7/12 15:00,-2.9,999,3.92,618
2015/7/12 16:00,-4.3,994,5.185,612
2015/7/12 17:00,-2.9,988,4.505,348
2015/7/12 18:00,-4.3,997,4.63,438
2015/7/12 19:00,-7.9,987,6.17,552
2015/7/12 20:00,-7.9,1000,2.415,585
2015/7/12 21:00,-8.6,1004,3.805,537
2015/7/12 22:00,-9.3,992,4.57,639
2015/7/12 23:00,-7.9,987,4.88,624
2015/7/13 0:00,-9.3,991,2.39,624
2015/7/13 1:00,-12.1,998,3.415,642
2015/7/13 2:00,-12.1,1005,2.79,720
2015/7/13 3:00,-12.1,987,2.39,702
2015/7/13 4:00,-11.4,1001,1.765,723
2015/7/13 5:00,-11.4,998,3.655,531
2015/7/13 6:00,-10.7,997,4.17,522
2015/7/13 7:00,-11.4,989,4.435,387
2015/7/13 8:00,-13.6,992,3.415,516
2015/7/13 9:00,-11.4,995,4.83,504
2015/7/13 10:00,-8.6,996,6.62,561
2015/7/13 11:00,-5.7,999,2.265,630
2015/7/13 12:00,-5,1002,3.665,738
2015/7/13 13:00,-6.4,996,4.58,729
2015/7/13 14:00,-3.6,986,7.245,813
2015/7/13 15:00,-5,994,7.785,1140
2015/7/13 16:00,-6.4,994,10.2,1200
2015/7/13 17:00,-6.4,997,11.09,1146
2015/7/13 18:00,-8.6,986,13.005,1125
2015/7/13 19:00,-7.9,993,1.89,1167
2015/7/13 20:00,-9.3,1003,2.09,1260
2015/7/13 21:00,-8.6,1002,2.015,1212
2015/7/13 22:00,-11.4,998,2.14,1206
2015/7/13 23:00,-11.4,997,2.79,1149
2015/7/14 0:00,-8.6,1003,3.555,1083
2015/7/14 1:00,-9.3,998,5.22,1062
2015/7/14 2:00,-6.4,987,2.265,1059
2015/7/14 3:00,-8.6,995,3.165,1002
2015/7/14 4:00,-7.1,990,4.33,963
2015/7/14 5:00,-7.9,989,2.39,1002
2015/7/14 6:00,-7.9,992,3.88,888
2015/7/14 7:00,-5.7,998,7.01,750
2015/7/14 8:00,-5.7,1006,10.015,594
2015/7/14 9:00,-5.7,1003,12.43,534
2015/7/14 10:00,-4.3,988,14.935,510
2015/7/14 11:00,-4.3,989,17.6,471
2015/7/14 12:00,-4.3,987,18.64,543
2015/7/14 13:00,-2.9,994,3.165,693
2015/7/14 14:00,-4.3,1001,3.54,678
2015/7/14 15:00,-5,984,6.17,558
2015/7/14 16:00,-2.9,994,8.335,579
2015/7/14 17:00,-5,994,8.35,567
2015/7/14 18:00,-6.4,993,1.515,600
2015/7/14 19:00,-7.1,1004,4.63,606
2015/7/14 20:00,-6.4,996,1.765,579
2015/7/14 21:00,-5,1001,3.04,558
2015/7/14 22:00,-7.9,991,1.95,546
2015/7/14 23:00,-8.6,1005,2.65,546
2015/7/15 0:00,-10,996,2.725,555
2015/7/15 1:00,-9.3,1004,3.55,543
2015/7/15 2:00,-10.7,993,3.755,621
2015/7/15 3:00,-10.7,1002,6.795,816
2015/7/15 4:00,-10.7,991,11.09,750
2015/7/15 5:00,-10.7,993,12.255,729
2015/7/15 6:00,-10,991,16.385,567
2015/7/15 7:00,-8.6,998,2.265,570
2015/7/15 8:00,-10,988,2.405,627
2015/7/15 9:00,-8.6,989,3.795,546
2015/7/15 10:00,-6.4,1000,2.79,510
2015/7/15 11:00,-5,1004,2.765,543
2015/7/15 12:00,-5,1003,2.415,570
2015/7/15 13:00,-3.6,991,3.04,600
2015/7/15 14:00,-2.9,989,6.685,546
2015/7/15 15:00,-3.6,1002,10.065,522
2015/7/15 16:00,-3.6,1006,13.835,507
2015/7/15 17:00,-4.3,995,16.715,519
2015/7/15 18:00,-5.7,991,18.88,531
2015/7/15 19:00,-4.3,1008,21.045,525
2015/7/15 20:00,-4.3,997,23.55,525
2015/7/15 21:00,-5.7,993,27.445,438
2015/7/15 22:00,-6.4,1007,32.715,372
2015/7/15 23:00,-7.9,1009,36.11,282
2015/7/16 0:00,-7.9,990,39.865,375
2015/7/16 1:00,-7.1,1006,41.155,261
2015/7/16 2:00,-7.9,1001,43.535,258
2015/7/16 3:00,-8.6,991,46.915,246
2015/7/16 4:00,-9.3,988,49.08,267
2015/7/16 5:00,-6.4,988,52.585,267
2015/7/16 6:00,-7.9,998,56.855,297
2015/7/16 7:00,-8.6,997,58.145,267
2015/7/16 8:00,-9.3,1001,59.685,255
2015/7/16 9:00,-8.6,999,61.975,276
2015/7/16 10:00,-8.6,999,63.765,264
2015/7/16 11:00,-7.1,1006,65.305,270
2015/7/16 12:00,-5.7,998,66.595,300
2015/7/16 13:00,-6.4,1003,69.01,312
2015/7/16 14:00,-6.4,990,1.515,333
2015/7/16 15:00,-4.3,984,3.53,330
2015/7/16 16:00,-5.7,1004,4.545,330
2015/7/16 17:00,-5,991,3.54,339
2015/7/16 18:00,-7.9,1000,3.305,357
2015/7/16 19:00,-7.9,986,1.765,390
2015/7/16 20:00,-7.9,995,2.465,417
2015/7/16 21:00,-10.7,994,2.415,417
2015/7/16 22:00,-9.3,988,4.305,441
2015/7/16 23:00,-10,989,2.54,456
2015/7/17 0:00,-9.3,1003,4.205,384
2015/7/17 1:00,-10,1005,4.255,405
2015/7/17 2:00,-8.6,1000,8.025,408
2015/7/17 3:00,-5.7,997,11.905,270
2015/7/17 4:00,-5.7,1009,17.715,234
2015/7/17 5:00,-5.7,1007,22.525,219
2015/7/17 6:00,-6.4,1001,28.57,225
2015/7/17 7:00,-10,995,3.165,225
2015/7/17 8:00,-12.1,1004,2.665,288
2015/7/17 9:00,-9.3,1015,3.665,495
2015/7/17 10:00,-8.6,1009,2.265,522
2015/7/17 11:00,-5,1008,3.405,489
2015/7/17 12:00,-4.3,1008,4.88,402
2015/7/17 13:00,-3.6,1006,4.255,387
2015/7/17 14:00,-3.6,1011,4.755,240
2015/7/17 15:00,-2.1,1002,8.01,234
2015/7/17 16:00,-5,1010,9.3,252
2015/7/17 17:00,-5,998,11.59,267
2015/7/17 18:00,-5,1014,5.005,471
2015/7/17 19:00,-6.4,998,8.01,456
2015/7/17 20:00,-5,997,12.055,405
2015/7/17 21:00,-5,1012,17.1,246
2015/7/17 22:00,-5.7,1008,20.98,222
2015/7/17 23:00,-9.3,1004,24.235,234
2015/7/18 0:00,-10.7,1001,3.04,231
2015/7/18 1:00,-9.3,1015,6.795,228
2015/7/18 2:00,-9.3,1014,5.795,198
2015/7/18 3:00,-9.3,1011,2.515,204
2015/7/18 4:00,-9.3,1005,3.04,213
2015/7/18 5:00,-10,1014,4.505,219
2015/7/18 6:00,-11.4,1004,6.045,228
2015/7/18 7:00,-10.7,1002,6.295,225
2015/7/18 8:00,-9.3,1002,9.565,240
2015/7/18 9:00,-7.1,1014,13.945,225
2015/7/18 10:00,-5,1011,17.84,210
2015/7/18 11:00,-4.3,1005,21.61,219
2015/7/18 12:00,-3.6,1005,24.865,216
2015/7/18 13:00,-2.1,1002,2.665,252
2015/7/18 14:00,-2.1,1005,1.765,219
