date,COMED_MW,hour
2015/12/30,10921,8
2015/12/30,11486,9
2015/12/30,11670,10
2015/12/30,11771,11
2015/12/30,11854,12
2015/12/30,11865,13
2015/12/30,11837,14
2015/12/30,11897,15
2015/12/30,11851,16
2015/12/30,11870,17
2015/12/30,12459,18
2015/12/30,13039,19
2015/12/30,12781,20
2015/12/30,12562,21
2015/12/30,12281,22
2015/12/30,11843,23
2015/12/31,11168,0
2015/12/31,10419,1
2015/12/31,9893,2
2015/12/31,9544,3
2015/12/31,9341,4
2015/12/31,9318,5
2015/12/31,9507,6
2015/12/31,9992,7
2015/12/31,10692,8
2015/12/31,10984,9
2015/12/31,11162,10
2015/12/31,11289,11
2015/12/31,11306,12
2015/12/31,11273,13
2015/12/31,11196,14
2015/12/31,11229,15
2015/12/31,11226,16
2015/12/31,11286,17
2015/12/31,11937,18
2015/12/31,12564,19
2015/12/31,12297,20
2015/12/31,11944,21
2015/12/31,11607,22
2015/12/31,11277,23
2016/1/1,10802,0
2016/1/1,10407,1
2016/1/1,10053,2
2016/1/1,9791,3
2016/1/1,9617,4
2016/1/1,9563,5
2016/1/1,9598,6
2016/1/1,9766,7
2016/1/1,9926,8
2016/1/1,9903,9
2016/1/1,9948,10
2016/1/1,10203,11
2016/1/1,10437,12
2016/1/1,10557,13
2016/1/1,10519,14
2016/1/1,10446,15
2016/1/1,10375,16
2016/1/1,10430,17
2016/1/1,11150,18
2016/1/1,11849,19
2016/1/1,11827,20
2016/1/1,11678,21
2016/1/1,11487,22
2016/1/1,11084,23
2016/1/2,10838,0
2016/1/2,10170,1
2016/1/2,9709,2
2016/1/2,9464,3
2016/1/2,9289,4
2016/1/2,9266,5
2016/1/2,9316,6
2016/1/2,9608,7
2016/1/2,10016,8
2016/1/2,10228,9
2016/1/2,10361,10
2016/1/2,10506,11
2016/1/2,10518,12
2016/1/2,10530,13
2016/1/2,10401,14
2016/1/2,10247,15
2016/1/2,10110,16
2016/1/2,10252,17
2016/1/2,10916,18
2016/1/2,11846,19
2016/1/2,11855,20
2016/1/2,11718,21
2016/1/2,11580,22
2016/1/2,11389,23
2016/1/3,10871,0
2016/1/3,10373,1
2016/1/3,9915,2
2016/1/3,9638,3
2016/1/3,9455,4
2016/1/3,9395,5
2016/1/3,9401,6
2016/1/3,9587,7
2016/1/3,9785,8
2016/1/3,9910,9
2016/1/3,10042,10
2016/1/3,10312,11
2016/1/3,10445,12
2016/1/3,10566,13
2016/1/3,10617,14
2016/1/3,10667,15
2016/1/3,10673,16
2016/1/3,10899,17
2016/1/3,11562,18
2016/1/3,12138,19
2016/1/3,12084,20
2016/1/3,11982,21
2016/1/3,11705,22
2016/1/3,11399,23
2016/1/4,10704,0
2016/1/4,10150,1
2016/1/4,9808,2
2016/1/4,9625,3
2016/1/4,9520,4
2016/1/4,9603,5
2016/1/4,9953,6
2016/1/4,10652,7
2016/1/4,11812,8
2016/1/4,12346,9
2016/1/4,12403,10
2016/1/4,12415,11
2016/1/4,12480,12
2016/1/4,12480,13
2016/1/4,12454,14
2016/1/4,12437,15
2016/1/4,12394,16
2016/1/4,12428,17
2016/1/4,12990,18
2016/1/4,13560,19
2016/1/4,13376,20
2016/1/4,13155,21
2016/1/4,12856,22
2016/1/4,12306,23
2016/1/5,11534,0
2016/1/5,10371,1
2016/1/5,10391,2
2016/1/5,10158,3
2016/1/5,10066,4
2016/1/5,10101,5
2016/1/5,10395,6
2016/1/5,11138,7
2016/1/5,12289,8
2016/1/5,12796,9
2016/1/5,12728,10
2016/1/5,12668,11
2016/1/5,12579,12
2016/1/5,12459,13
2016/1/5,12326,14
2016/1/5,12298,15
2016/1/5,12230,16
2016/1/5,12264,17
2016/1/5,12841,18
2016/1/5,13521,19
2016/1/5,13377,20
2016/1/5,13214,21
2016/1/5,12920,22
2016/1/5,12360,23
2016/1/6,11573,0
2016/1/6,10835,1
2016/1/6,10385,2
2016/1/6,10108,3
2016/1/6,9997,4
2016/1/6,9974,5
2016/1/6,10261,6
2016/1/6,10977,7
2016/1/6,12109,8
2016/1/6,12590,9
2016/1/6,12559,10
2016/1/6,12410,11
2016/1/6,12388,12
2016/1/6,12278,13
2016/1/6,12183,14
2016/1/6,12220,15
2016/1/6,12180,16
2016/1/6,12179,17
2016/1/6,12647,18
2016/1/6,13221,19
2016/1/6,13015,20
2016/1/6,12775,21
2016/1/6,12498,22
2016/1/6,11979,23
2016/1/7,11209,0
2016/1/7,10445,1
2016/1/7,9926,2
2016/1/7,9664,3
2016/1/7,9483,4
2016/1/7,9458,5
2016/1/7,9704,6
2016/1/7,10408,7
2016/1/7,11512,8
2016/1/7,12081,9
2016/1/7,12104,10
2016/1/7,12004,11
2016/1/7,12008,12
2016/1/7,12015,13
2016/1/7,12003,14
2016/1/7,12073,15
2016/1/7,11988,16
2016/1/7,11949,17
2016/1/7,12405,18
2016/1/7,12872,19
2016/1/7,12683,20
2016/1/7,12450,21
2016/1/7,12136,22
2016/1/7,11594,23
2016/1/8,10802,0
2016/1/8,10087,1
2016/1/8,9630,2
2016/1/8,9331,3
2016/1/8,9198,4
2016/1/8,9161,5
2016/1/8,9400,6
2016/1/8,10086,7
2016/1/8,11197,8
2016/1/8,11878,9
2016/1/8,11973,10
2016/1/8,12049,11
2016/1/8,12108,12
2016/1/8,12088,13
2016/1/8,11988,14
2016/1/8,11972,15
2016/1/8,11895,16
2016/1/8,11907,17
2016/1/8,12391,18
2016/1/8,12643,19
2016/1/8,12414,20
2016/1/8,12100,21
2016/1/8,11734,22
2016/1/8,11340,23
2016/1/9,10626,0
2016/1/9,9982,1
2016/1/9,9475,2
2016/1/9,9167,3
2016/1/9,8989,4
2016/1/9,8906,5
2016/1/9,8997,6
2016/1/9,9243,7
2016/1/9,9743,8
2016/1/9,10091,9
2016/1/9,10418,10
2016/1/9,10732,11
2016/1/9,10902,12
2016/1/9,10902,13
2016/1/9,10956,14
2016/1/9,10919,15
2016/1/9,11028,16
2016/1/9,11189,17
2016/1/9,11608,18
2016/1/9,12019,19
2016/1/9,11981,20
2016/1/9,11789,21
2016/1/9,11593,22
2016/1/9,11299,23
2016/1/10,10867,0
2016/1/10,10429,1
2016/1/10,10028,2
2016/1/10,9839,3
2016/1/10,9725,4
2016/1/10,9662,5
2016/1/10,9730,6
2016/1/10,9895,7
2016/1/10,10242,8
2016/1/10,10334,9
2016/1/10,10602,10
2016/1/10,10799,11
2016/1/10,10928,12
2016/1/10,11008,13
2016/1/10,11118,14
2016/1/10,11114,15
2016/1/10,11186,16
2016/1/10,11350,17
2016/1/10,12012,18
2016/1/10,12998,19
2016/1/10,13135,20
2016/1/10,13044,21
2016/1/10,12863,22
2016/1/10,12540,23
2016/1/11,11994,0
2016/1/11,11513,1
2016/1/11,11278,2
2016/1/11,11090,3
2016/1/11,11048,4
2016/1/11,11097,5
2016/1/11,11349,6
2016/1/11,12058,7
2016/1/11,13235,8
2016/1/11,13758,9
2016/1/11,13769,10
2016/1/11,13830,11
2016/1/11,13938,12
2016/1/11,13887,13
2016/1/11,13871,14
2016/1/11,13867,15
2016/1/11,13729,16
2016/1/11,13681,17
2016/1/11,14085,18
2016/1/11,14565,19
2016/1/11,14409,20
2016/1/11,14129,21
2016/1/11,13774,22
2016/1/11,13223,23
2016/1/12,12449,0
2016/1/12,11752,1
2016/1/12,11328,2
2016/1/12,11087,3
2016/1/12,10981,4
2016/1/12,10967,5
2016/1/12,11220,6
2016/1/12,11956,7
2016/1/12,13144,8
2016/1/12,13686,9
2016/1/12,13704,10
2016/1/12,13738,11
2016/1/12,13758,12
2016/1/12,13720,13
2016/1/12,13671,14
2016/1/12,13632,15
2016/1/12,13481,16
2016/1/12,13534,17
2016/1/12,14032,18
2016/1/12,14852,19
2016/1/12,14823,20
2016/1/12,14657,21
2016/1/12,14390,22
2016/1/12,13889,23
2016/1/13,13057,0
2016/1/13,12378,1
2016/1/13,11964,2
2016/1/13,11748,3
2016/1/13,11612,4
2016/1/13,11618,5
2016/1/13,11881,6
2016/1/13,12498,7
2016/1/13,13591,8
2016/1/13,14090,9
2016/1/13,14155,10
2016/1/13,14351,11
2016/1/13,14441,12
2016/1/13,14426,13
2016/1/13,14322,14
2016/1/13,14166,15
2016/1/13,14001,16
2016/1/13,13890,17
2016/1/13,14082,18
2016/1/13,14622,19
2016/1/13,14416,20
2016/1/13,14148,21
2016/1/13,13823,22
2016/1/13,13224,23
2016/1/14,12366,0
2016/1/14,11577,1
2016/1/14,11052,2
2016/1/14,10782,3
2016/1/14,10603,4
2016/1/14,10575,5
2016/1/14,10752,6
2016/1/14,11378,7
2016/1/14,12407,8
2016/1/14,12857,9
2016/1/14,12777,10
2016/1/14,12657,11
2016/1/14,12547,12
2016/1/14,12358,13
2016/1/14,12188,14
2016/1/14,12120,15
2016/1/14,11982,16
2016/1/14,11893,17
2016/1/14,12300,18
2016/1/14,12985,19
2016/1/14,12847,20
2016/1/14,12641,21
2016/1/14,12326,22
2016/1/14,11764,23
2016/1/15,11007,0
2016/1/15,10284,1
2016/1/15,9783,2
2016/1/15,9561,3
2016/1/15,9390,4
2016/1/15,9369,5
2016/1/15,9581,6
2016/1/15,10278,7
2016/1/15,11334,8
2016/1/15,11949,9
2016/1/15,12053,10
2016/1/15,12146,11
2016/1/15,12206,12
2016/1/15,12235,13
2016/1/15,12236,14
2016/1/15,12242,15
2016/1/15,12219,16
2016/1/15,12274,17
2016/1/15,12696,18
2016/1/15,13035,19
2016/1/15,12866,20
2016/1/15,12605,21
2016/1/15,12312,22
2016/1/15,11928,23
2016/1/16,11205,0
2016/1/16,10540,1
2016/1/16,10067,2
2016/1/16,9776,3
2016/1/16,9598,4
2016/1/16,9590,5
2016/1/16,9687,6
2016/1/16,10009,7
2016/1/16,10452,8
2016/1/16,10709,9
2016/1/16,10853,10
2016/1/16,10990,11
2016/1/16,11081,12
2016/1/16,11114,13
2016/1/16,10995,14
2016/1/16,10810,15
2016/1/16,10689,16
2016/1/16,10764,17
2016/1/16,11212,18
2016/1/16,12114,19
2016/1/16,12249,20
2016/1/16,12147,21
2016/1/16,12062,22
2016/1/16,11816,23
2016/1/17,11501,0
2016/1/17,11117,1
2016/1/17,10866,2
2016/1/17,10618,3
2016/1/17,10527,4
2016/1/17,10481,5
2016/1/17,10507,6
2016/1/17,10712,7
2016/1/17,11073,8
2016/1/17,11281,9
2016/1/17,11495,10
2016/1/17,11759,11
2016/1/17,11851,12
2016/1/17,11975,13
2016/1/17,11961,14
2016/1/17,11957,15
2016/1/17,11920,16
2016/1/17,12101,17
2016/1/17,12625,18
2016/1/17,13626,19
2016/1/17,13663,20
2016/1/17,13595,21
2016/1/17,13413,22
2016/1/17,13145,23
2016/1/18,12634,0
2016/1/18,12191,1
2016/1/18,11875,2
2016/1/18,11727,3
2016/1/18,11664,4
2016/1/18,11657,5
2016/1/18,11892,6
2016/1/18,12435,7
2016/1/18,13335,8
2016/1/18,13816,9
2016/1/18,13951,10
2016/1/18,14063,11
2016/1/18,14095,12
2016/1/18,14072,13
2016/1/18,13938,14
2016/1/18,13857,15
2016/1/18,13693,16
2016/1/18,13676,17
2016/1/18,14102,18
2016/1/18,14956,19
2016/1/18,14938,20
2016/1/18,14782,21
2016/1/18,14451,22
2016/1/18,13947,23
2016/1/19,13234,0
2016/1/19,12518,1
2016/1/19,12154,2
2016/1/19,11968,3
2016/1/19,11818,4
2016/1/19,11812,5
2016/1/19,12050,6
2016/1/19,12689,7
2016/1/19,13767,8
2016/1/19,14253,9
2016/1/19,14194,10
2016/1/19,14117,11
2016/1/19,14001,12
2016/1/19,13837,13
2016/1/19,13685,14
2016/1/19,13541,15
2016/1/19,13386,16
2016/1/19,13398,17
2016/1/19,13806,18
2016/1/19,14508,19
2016/1/19,14445,20
2016/1/19,14275,21
2016/1/19,13975,22
2016/1/19,13398,23
2016/1/20,12639,0
2016/1/20,11930,1
2016/1/20,11516,2
2016/1/20,11292,3
2016/1/20,11139,4
2016/1/20,11135,5
2016/1/20,11379,6
2016/1/20,12016,7
2016/1/20,13014,8
2016/1/20,13479,9
2016/1/20,13517,10
2016/1/20,13580,11
2016/1/20,13572,12
2016/1/20,13423,13
2016/1/20,13217,14
2016/1/20,13148,15
2016/1/20,12944,16
2016/1/20,12858,17
2016/1/20,13198,18
2016/1/20,14018,19
2016/1/20,13988,20
2016/1/20,13845,21
2016/1/20,13533,22
2016/1/20,12971,23
2016/1/21,12257,0
2016/1/21,11561,1
2016/1/21,11167,2
2016/1/21,10930,3
2016/1/21,10839,4
2016/1/21,10813,5
2016/1/21,11062,6
2016/1/21,11781,7
2016/1/21,12842,8
2016/1/21,13363,9
2016/1/21,13361,10
2016/1/21,13214,11
2016/1/21,13075,12
2016/1/21,12914,13
2016/1/21,12744,14
2016/1/21,12684,15
2016/1/21,12526,16
2016/1/21,12478,17
2016/1/21,12858,18
2016/1/21,13641,19
2016/1/21,13591,20
2016/1/21,13434,21
2016/1/21,13164,22
2016/1/21,12632,23
2016/1/22,11869,0
2016/1/22,11155,1
2016/1/22,10787,2
2016/1/22,10536,3
2016/1/22,10400,4
2016/1/22,10407,5
2016/1/22,10654,6
2016/1/22,11285,7
2016/1/22,12363,8
2016/1/22,13023,9
2016/1/22,13160,10
2016/1/22,13217,11
2016/1/22,13261,12
2016/1/22,13191,13
2016/1/22,13093,14
2016/1/22,13023,15
2016/1/22,12886,16
2016/1/22,12669,17
2016/1/22,12998,18
2016/1/22,13567,19
2016/1/22,13402,20
2016/1/22,13115,21
2016/1/22,12761,22
2016/1/22,12348,23
2016/1/23,11660,0
2016/1/23,11039,1
2016/1/23,10538,2
2016/1/23,10259,3
2016/1/23,10045,4
2016/1/23,10006,5
2016/1/23,10056,6
2016/1/23,10331,7
2016/1/23,10773,8
2016/1/23,11017,9
2016/1/23,11226,10
2016/1/23,11457,11
2016/1/23,11394,12
2016/1/23,11288,13
2016/1/23,11178,14
2016/1/23,10996,15
2016/1/23,10871,16
2016/1/23,10813,17
2016/1/23,11080,18
2016/1/23,11874,19
2016/1/23,11944,20
2016/1/23,11804,21
2016/1/23,11632,22
2016/1/23,11402,23
2016/1/24,10931,0
2016/1/24,10461,1
2016/1/24,10082,2
2016/1/24,9894,3
2016/1/24,9732,4
2016/1/24,9699,5
2016/1/24,9745,6
2016/1/24,9900,7
2016/1/24,10148,8
2016/1/24,10247,9
2016/1/24,10406,10
2016/1/24,10692,11
2016/1/24,10725,12
2016/1/24,10672,13
2016/1/24,10562,14
2016/1/24,10473,15
2016/1/24,10408,16
2016/1/24,10485,17
2016/1/24,10928,18
2016/1/24,11718,19
2016/1/24,11815,20
2016/1/24,11714,21
2016/1/24,11443,22
2016/1/24,11076,23
2016/1/25,10499,0
2016/1/25,10053,1
2016/1/25,9760,2
2016/1/25,9639,3
2016/1/25,9571,4
2016/1/25,9619,5
2016/1/25,9958,6
2016/1/25,10728,7
2016/1/25,11856,8
2016/1/25,12469,9
2016/1/25,12428,10
2016/1/25,12381,11
2016/1/25,12283,12
2016/1/25,12164,13
2016/1/25,12086,14
2016/1/25,12171,15
2016/1/25,12172,16
2016/1/25,12298,17
2016/1/25,12751,18
2016/1/25,13165,19
2016/1/25,12929,20
2016/1/25,12674,21
2016/1/25,12328,22
2016/1/25,11754,23
2016/1/26,10951,0
2016/1/26,10314,1
2016/1/26,9904,2
2016/1/26,9719,3
2016/1/26,9646,4
2016/1/26,9716,5
2016/1/26,10003,6
2016/1/26,10777,7
2016/1/26,11920,8
2016/1/26,12566,9
2016/1/26,12638,10
2016/1/26,12677,11
2016/1/26,12765,12
2016/1/26,12798,13
2016/1/26,12792,14
2016/1/26,12815,15
2016/1/26,12733,16
2016/1/26,12746,17
2016/1/26,13082,18
2016/1/26,13547,19
2016/1/26,13399,20
2016/1/26,13193,21
2016/1/26,12867,22
2016/1/26,12273,23
2016/1/27,11526,0
2016/1/27,10816,1
2016/1/27,10371,2
2016/1/27,10117,3
2016/1/27,9980,4
2016/1/27,10006,5
2016/1/27,10225,6
2016/1/27,11015,7
2016/1/27,12135,8
2016/1/27,12691,9
2016/1/27,12803,10
2016/1/27,12861,11
2016/1/27,12852,12
2016/1/27,12621,13
2016/1/27,12384,14
2016/1/27,12265,15
2016/1/27,12111,16
2016/1/27,12051,17
2016/1/27,12421,18
2016/1/27,13209,19
2016/1/27,13126,20
2016/1/27,12954,21
2016/1/27,12661,22
2016/1/27,12119,23
2016/1/28,11340,0
2016/1/28,10628,1
2016/1/28,10188,2
2016/1/28,9922,3
2016/1/28,9794,4
2016/1/28,9792,5
2016/1/28,10033,6
2016/1/28,10777,7
2016/1/28,11874,8
2016/1/28,12264,9
2016/1/28,12265,10
2016/1/28,12319,11
2016/1/28,12349,12
2016/1/28,12352,13
2016/1/28,12270,14
2016/1/28,12250,15
2016/1/28,12181,16
2016/1/28,12298,17
2016/1/28,12616,18
2016/1/28,13043,19
2016/1/28,12877,20
2016/1/28,12674,21
2016/1/28,12416,22
2016/1/28,11924,23
2016/1/29,11172,0
2016/1/29,10471,1
2016/1/29,10050,2
2016/1/29,9836,3
2016/1/29,9726,4
2016/1/29,9759,5
2016/1/29,10058,6
2016/1/29,10803,7
2016/1/29,11965,8
2016/1/29,12401,9
2016/1/29,12363,10
2016/1/29,12315,11
2016/1/29,12266,12
2016/1/29,12148,13
2016/1/29,12016,14
2016/1/29,11936,15
2016/1/29,11812,16
2016/1/29,11769,17
2016/1/29,11993,18
2016/1/29,12671,19
2016/1/29,12675,20
2016/1/29,12460,21
2016/1/29,12177,22
2016/1/29,11801,23
2016/1/30,11086,0
2016/1/30,10479,1
2016/1/30,10092,2
2016/1/30,9647,3
2016/1/30,9391,4
2016/1/30,9367,5
2016/1/30,9388,6
2016/1/30,9643,7
2016/1/30,10050,8
2016/1/30,10189,9
2016/1/30,10488,10
2016/1/30,10697,11
2016/1/30,10566,12
2016/1/30,10401,13
2016/1/30,10193,14
2016/1/30,10021,15
2016/1/30,9922,16
2016/1/30,9906,17
2016/1/30,10166,18
2016/1/30,10872,19
2016/1/30,10926,20
2016/1/30,10811,21
2016/1/30,10596,22
2016/1/30,10320,23
2016/1/31,9815,0
2016/1/31,9323,1
2016/1/31,8930,2
2016/1/31,8688,3
2016/1/31,8498,4
2016/1/31,8443,5
2016/1/31,8457,6
2016/1/31,8616,7
2016/1/31,8885,8
2016/1/31,9036,9
2016/1/31,9215,10
2016/1/31,9448,11
2016/1/31,9586,12
2016/1/31,9773,13
2016/1/31,9778,14
2016/1/31,9745,15
2016/1/31,9761,16
2016/1/31,9922,17
2016/1/31,10281,18
2016/1/31,10951,19
2016/1/31,11057,20
2016/1/31,10988,21
2016/1/31,10770,22
2016/1/31,10464,23
2016/2/1,9968,0
2016/2/1,9487,1
2016/2/1,9210,2
2016/2/1,9074,3
2016/2/1,9047,4
2016/2/1,9070,5
2016/2/1,9446,6
2016/2/1,10219,7
2016/2/1,11426,8
2016/2/1,11864,9
2016/2/1,11964,10
2016/2/1,11931,11
2016/2/1,11805,12
2016/2/1,11672,13
2016/2/1,11550,14
2016/2/1,11485,15
2016/2/1,11312,16
2016/2/1,11234,17
2016/2/1,11433,18
2016/2/1,12251,19
2016/2/1,12375,20
2016/2/1,12230,21
2016/2/1,11973,22
2016/2/1,11544,23
2016/2/2,10841,0
2016/2/2,10112,1
2016/2/2,9684,2
2016/2/2,9423,3
2016/2/2,9278,4
2016/2/2,9300,5
2016/2/2,9607,6
2016/2/2,10385,7
2016/2/2,11515,8
2016/2/2,12105,9
2016/2/2,12232,10
2016/2/2,12354,11
2016/2/2,12555,12
2016/2/2,12680,13
2016/2/2,12789,14
2016/2/2,12852,15
2016/2/2,12734,16
2016/2/2,12789,17
2016/2/2,12966,18
2016/2/2,13173,19
2016/2/2,12908,20
2016/2/2,12604,21
2016/2/2,12243,22
2016/2/2,11621,23
2016/2/3,10847,0
2016/2/3,10117,1
2016/2/3,9647,2
2016/2/3,9393,3
2016/2/3,9315,4
2016/2/3,9306,5
2016/2/3,9587,6
2016/2/3,10338,7
2016/2/3,11454,8
2016/2/3,11989,9
2016/2/3,12147,10
2016/2/3,12235,11
2016/2/3,12400,12
2016/2/3,12396,13
2016/2/3,12401,14
2016/2/3,12440,15
2016/2/3,12333,16
2016/2/3,12363,17
2016/2/3,12674,18
2016/2/3,13131,19
2016/2/3,13004,20
2016/2/3,12791,21
2016/2/3,12501,22
2016/2/3,12008,23
2016/2/4,11292,0
2016/2/4,10634,1
2016/2/4,10184,2
2016/2/4,9944,3
2016/2/4,9817,4
2016/2/4,9838,5
2016/2/4,10167,6
2016/2/4,10956,7
2016/2/4,12165,8
2016/2/4,12647,9
2016/2/4,12628,10
2016/2/4,12545,11
2016/2/4,12498,12
2016/2/4,12393,13
2016/2/4,12280,14
2016/2/4,12140,15
2016/2/4,11978,16
2016/2/4,11939,17
2016/2/4,12212,18
2016/2/4,12910,19
2016/2/4,13011,20
2016/2/4,12826,21
2016/2/4,12532,22
2016/2/4,12080,23
2016/2/5,11300,0
2016/2/5,10616,1
2016/2/5,10197,2
2016/2/5,9926,3
2016/2/5,9820,4
2016/2/5,9800,5
2016/2/5,10040,6
2016/2/5,10761,7
2016/2/5,11815,8
2016/2/5,12330,9
2016/2/5,12503,10
2016/2/5,12553,11
2016/2/5,12505,12
2016/2/5,12356,13
2016/2/5,12210,14
2016/2/5,12133,15
2016/2/5,11980,16
2016/2/5,11983,17
2016/2/5,12226,18
2016/2/5,12746,19
2016/2/5,12651,20
2016/2/5,12409,21
2016/2/5,12213,22
2016/2/5,11842,23
2016/2/6,11205,0
2016/2/6,10530,1
2016/2/6,10160,2
2016/2/6,9827,3
2016/2/6,9671,4
2016/2/6,9632,5
2016/2/6,9720,6
2016/2/6,9996,7
2016/2/6,10498,8
2016/2/6,10675,9
2016/2/6,10844,10
2016/2/6,10915,11
2016/2/6,10920,12
2016/2/6,10886,13
2016/2/6,10668,14
2016/2/6,10397,15
2016/2/6,10205,16
2016/2/6,10143,17
2016/2/6,10259,18
2016/2/6,11048,19
2016/2/6,11303,20
2016/2/6,11234,21
2016/2/6,11100,22
2016/2/6,10826,23
2016/2/7,10409,0
2016/2/7,9870,1
2016/2/7,9526,2
2016/2/7,9248,3
2016/2/7,9070,4
2016/2/7,9020,5
2016/2/7,8972,6
2016/2/7,9116,7
2016/2/7,9375,8
2016/2/7,9400,9
2016/2/7,9597,10
2016/2/7,9727,11
2016/2/7,9814,12
2016/2/7,9887,13
2016/2/7,9834,14
2016/2/7,9901,15
2016/2/7,9867,16
2016/2/7,9833,17
2016/2/7,10002,18
2016/2/7,10702,19
2016/2/7,10910,20
2016/2/7,10847,21
2016/2/7,10697,22
2016/2/7,10508,23
2016/2/8,10092,0
2016/2/8,9627,1
2016/2/8,9296,2
2016/2/8,9168,3
2016/2/8,9119,4
2016/2/8,9211,5
2016/2/8,9517,6
2016/2/8,10307,7
2016/2/8,11448,8
2016/2/8,12076,9
2016/2/8,12261,10
2016/2/8,12370,11
2016/2/8,12485,12
2016/2/8,12552,13
2016/2/8,12564,14
2016/2/8,12581,15
2016/2/8,12502,16
2016/2/8,12502,17
2016/2/8,12729,18
2016/2/8,13289,19
2016/2/8,13291,20
2016/2/8,13106,21
2016/2/8,12808,22
2016/2/8,12323,23
2016/2/9,11584,0
2016/2/9,10941,1
2016/2/9,10546,2
2016/2/9,10393,3
2016/2/9,10294,4
2016/2/9,10352,5
2016/2/9,10661,6
2016/2/9,11412,7
2016/2/9,12530,8
2016/2/9,12949,9
2016/2/9,13110,10
2016/2/9,13155,11
2016/2/9,13130,12
2016/2/9,13014,13
2016/2/9,13016,14
2016/2/9,13141,15
2016/2/9,13150,16
2016/2/9,13153,17
2016/2/9,13356,18
2016/2/9,13941,19
2016/2/9,14012,20
2016/2/9,13817,21
2016/2/9,13578,22
2016/2/9,13071,23
2016/2/10,12308,0
2016/2/10,11644,1
2016/2/10,11246,2
2016/2/10,11046,3
2016/2/10,10933,4
2016/2/10,10957,5
2016/2/10,11261,6
2016/2/10,12008,7
2016/2/10,13047,8
2016/2/10,13387,9
2016/2/10,13385,10
2016/2/10,13384,11
2016/2/10,13373,12
2016/2/10,13235,13
2016/2/10,13087,14
2016/2/10,13040,15
2016/2/10,12892,16
2016/2/10,12820,17
2016/2/10,13034,18
2016/2/10,13754,19
2016/2/10,13978,20
2016/2/10,13835,21
2016/2/10,13611,22
2016/2/10,13149,23
2016/2/11,12396,0
2016/2/11,11756,1
2016/2/11,11350,2
2016/2/11,11127,3
2016/2/11,11026,4
2016/2/11,11072,5
2016/2/11,11375,6
2016/2/11,12094,7
2016/2/11,13092,8
2016/2/11,13446,9
2016/2/11,13437,10
2016/2/11,13353,11
2016/2/11,13260,12
2016/2/11,13107,13
2016/2/11,12929,14
2016/2/11,12843,15
2016/2/11,12606,16
2016/2/11,12512,17
2016/2/11,12685,18
2016/2/11,13386,19
2016/2/11,13670,20
2016/2/11,13566,21
2016/2/11,13298,22
2016/2/11,12830,23
2016/2/12,12130,0
2016/2/12,11415,1
2016/2/12,10970,2
2016/2/12,10697,3
2016/2/12,10577,4
2016/2/12,10590,5
2016/2/12,10838,6
2016/2/12,11536,7
2016/2/12,12534,8
2016/2/12,13038,9
2016/2/12,13295,10
2016/2/12,13387,11
2016/2/12,13298,12
2016/2/12,13199,13
2016/2/12,13031,14
2016/2/12,12941,15
2016/2/12,12834,16
2016/2/12,12771,17
2016/2/12,12906,18
2016/2/12,13558,19
2016/2/12,13910,20
2016/2/12,13755,21
2016/2/12,13538,22
2016/2/12,13241,23
2016/2/13,12640,0
2016/2/13,12079,1
2016/2/13,11649,2
2016/2/13,11416,3
2016/2/13,11236,4
2016/2/13,11232,5
2016/2/13,11310,6
2016/2/13,11578,7
2016/2/13,11953,8
2016/2/13,12066,9
2016/2/13,12263,10
2016/2/13,12348,11
2016/2/13,12326,12
2016/2/13,12215,13
2016/2/13,11995,14
2016/2/13,11751,15
2016/2/13,11493,16
2016/2/13,11416,17
2016/2/13,11625,18
2016/2/13,12471,19
2016/2/13,12842,20
2016/2/13,12869,21
2016/2/13,12653,22
2016/2/13,12394,23
2016/2/14,11927,0
2016/2/14,11428,1
2016/2/14,11018,2
2016/2/14,10820,3
2016/2/14,10650,4
2016/2/14,10571,5
2016/2/14,10604,6
2016/2/14,10741,7
2016/2/14,11018,8
2016/2/14,11019,9
2016/2/14,11312,10
2016/2/14,11565,11
2016/2/14,11783,12
2016/2/14,11939,13
2016/2/14,11885,14
2016/2/14,11845,15
2016/2/14,11704,16
2016/2/14,11751,17
2016/2/14,11938,18
2016/2/14,12590,19
2016/2/14,12877,20
2016/2/14,12751,21
2016/2/14,12442,22
2016/2/14,12113,23
2016/2/15,11573,0
2016/2/15,11061,1
2016/2/15,10686,2
2016/2/15,10533,3
2016/2/15,10348,4
2016/2/15,10413,5
2016/2/15,10591,6
2016/2/15,11204,7
2016/2/15,12013,8
2016/2/15,12379,9
2016/2/15,12706,10
2016/2/15,12906,11
2016/2/15,12983,12
2016/2/15,12904,13
2016/2/15,12790,14
2016/2/15,12755,15
2016/2/15,12693,16
